,Unnamed: 0,artist_name,track_title,track_id,popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,lyrics,len,topic,release_date
2175,29656,hilary duff,someone's watching over me,1wkl1b5DQZrVkFlp6qNNmu,44,"dance pop, pop, post-teen pop",0.468,0.749,4.0,-3.822,1.0,0.0344,0.149,1.22e-05,0.121,0.474,152.01,pop,today away pull voice reason forget know write tonight break sooner life turn strong go wrong stand dark believe watch see light shin destiny shin time afraid follow take know yesterday go right belong moment dream break sooner life turn strong go wrong stand dark believe watch matter people matter long take believe high matter true true follow heart break sooner life turn strong go wrong stand dark believe break sooner life turn strong go wrong stand dark believe watch watch watch watch,83,world/life,2004
2176,29657,sara evans,i could not ask for more,3TcoHf7nvC8RaDVdfIFjFR,43,"contemporary country, country, country dawn, country gospel, country road",0.584,0.509,8.0,-10.338,1.0,0.0279,0.0234,0.00017,0.0808,0.387,138.022,country,lie listen rain smile smile face moments thank alive moments remember life wait look eye see need moments know heaven exist moments know need wait yeah time time prayer answer dream come true yeah right moment right mean moments thank alive moments remember life wait time time prayer answer dream come true yeah right moment right mean give cause wait yeah,61,world/life,2000
2177,29680,the beatles,i want to hold your hand,5Qe7NHxeLAn8KoLTNLSdwe,70,"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.496,0.703,7.0,-6.905,1.0,0.0377,0.525,2.12e-06,0.305,0.936,130.915,rock,yeah tell think understand want hold hand want hold hand want hold hand hold hand hold hand want hold hand touch feel inside feel hide hide hide yeah think understand want hold hand want hold hand want hold hand touch feel inside feel hide hide hide yeah think understand feel want hold hand want hold hand want hold hand want hold hand,62,romantic,1973
2178,29685,the velvet underground,european son,1NbgM9deOElsjyWeAmP1qg,37,"alternative rock, melancholia, permanent wave, protopunk, rock",0.309,0.84,7.0,-11.069,1.0,0.11,0.000676,0.652,0.112,0.545,77.451,rock,kill european spit twentyone blue cars go better long wallpaper green want scene european go better long clown goodbye,19,obscene,1967
2179,29698,björk,human behaviour,5OnyZ56HLhrWOXdzeETqLk,48,"alternative rock, art pop, electronica, experimental pop, experimental vocal, icelandic experimental, icelandic pop, icelandic singer-songwriter, metropopolis, permanent wave, trip hop",0.681,0.65,2.0,-14.637,1.0,0.0358,0.0396,0.0358,0.101,0.508,109.454,pop,close human human behavior ready ready confuse definitely definitely definitely logic human behavior irresistible terribly terribly terribly moody human behavior sudden turn involve exchange human emotions satisfy human behavior human human human behavior human human human behavior human behavior human human compass wouldn help human behavior human human human behavior human human behavior human human human behavior human human definitely definitely definitely logic human behaviour human human behaviour human human behaviour human definitely definitely definitely logic human human human human,80,violence,1993
2180,29713,maroon 5,give a little more,2TRuBFYZYw0Q7qIVBhqR1T,35,pop,0.753,0.824,0.0,-4.301,1.0,0.0385,0.000937,0.00018,0.141,0.937,117.95,pop,go come home babe come home taste best poison learn go baby wait wait feel wonder change little baby ohhh little baby fall fall fall fall little baby ohhh little baby wrong turn hard wait wait feel wonder change little baby ohhh little baby fall fall fall fall little baby ohhh little baby defense know gonna gonna pretend want feel fall fall fall fall little baby little baby fall fall fall fall little baby little baby,76,sadness,2010
2181,29736,yellow magic orchestra,behind the mask,6fcvo9Gfgx5V4XfMbWtUOZ,27,"classic j-rock, electro, proto-techno, synthesizer, techno kayo, zolo",0.588,0.667,5.0,-6.325,0.0,0.0294,0.00156,0.686,0.129,0.71,116.113,pop,mask wear stoney star line tear fear grow passions cold mask wear stoney star line tear fear grow passions cold eye mark cry blank blind dead inside inner mind eye mark cry blank blind dead inside inner mind mask wear face mask,42,violence,1979
2182,29762,311,eons,6OqRH1Hu3NsYeigbVmVCcu,33,"alternative metal, alternative rock, funk metal, funk rock, nu metal, pop rock, rap rock, reggae fusion",0.393,0.813,9.0,-6.597,1.0,0.0534,0.000973,0.0,0.0917,0.25,147.724,pop,wish ready begin roll roll try compromise lie begin push weigh tons like drop watch fall know battle inside hide know need ones aggravate happen close ones lurch things search ones feel think nature kill curse close home field feel like stand eons eons stare dead shut shut,48,violence,1999
2183,29771,new edition,count me out,0XpJaafBTohHGhhdrp83rJ,31,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",0.749,0.695,6.0,-11.977,1.0,0.067,0.073,1.44e-06,0.339,0.764,119.608,pop,count count fellas want hang save tonight gang count tonight bring girl look surprise tell gotta spend time baby mean gonna rain parade count gonna count count wanna girlfriend count time count ask feel ease count tonight gonna sweet personality save kiss mean gonna rain parade count gonna count count save kiss baby count time count count count gonna count count baby want count gonna count count count count gonna count count wanna girlfriend count time count count gonna count count save lovin count time count baby tease need hold squeeze cause need count count time count leave count time count count count count count count count go movies play little ball get dark young count friends wanna count tonight go tonight wanna girlfriend count count count count time count count count count count leave count gonna count count save kiss baby count time count count gonna count count wanna girlfriend count time count count gonna count count save lovin count time count,163,world/life,1985
2184,29797,chevelle,send the pain below,6dRAAG4sB71NAtVCHJep7s,64,"alternative metal, christian rock, nu metal, post-grunge",0.468,0.851,11.0,-3.617,1.0,0.0398,0.000281,0.00483,0.0644,0.293,92.079,rock,like have hurt send pain need care things smile think fail long have hurt send pain send pain like suffocate like suffocate like suffocate send pain like suffocate send pain lyric commercial,32,sadness,2002
2185,29836,u2,i will follow,0T702y9ndzZTnPq1bqiAM2,52,"irish rock, permanent wave, rock",0.36,0.909,8.0,-6.827,1.0,0.0663,0.000347,3.28e-05,0.282,0.647,155.293,rock,follow outside say say need look blind try hard mother take hand stop think start walk away walk away walk away walk away follow walk away walk away walk away walk away follow follow inside pull wall look window lose walk away walk away walk away walk away follow walk away walk away walk away walk away follow follow eye circle eye eye eye eye walk away walk away walk away walk away follow walk away walk away walk away walk away follow follow follow follow follow follow,88,sadness,1980
2186,29857,311,beyond the gray sky,6pqjhO9cDziDKLK0Oejaqz,30,"alternative metal, alternative rock, funk metal, funk rock, nu metal, pop rock, rap rock, reggae fusion",0.81,0.394,6.0,-9.06,1.0,0.0379,0.00657,0.000149,0.0814,0.503,120.143,reggae,gift know moment hold firecracker flash light plane soul remain come dare gonna scar lovely life thank reason pain light candle dead wick burn return reach furthest fight stay alive reason pain lose self care like clear blue light candle wick clear blue believe want wasn try help,48,world/life,2003
2187,29880,rise against,under the knife,7lg0XrvUawyMBRv13zwALu,50,"alternative metal, chicago hardcore, chicago punk, hardcore punk, modern rock, pop punk, post-grunge, punk",0.573,0.984,10.0,-3.846,0.0,0.0653,0.000608,2.57e-06,0.0356,0.502,104.334,pop,inside tell reason step knees follow path resistance take face lead want feel things things worry fine want dream inside pain kill feel look awake inside sleep spend time alive barely believe think want feel things things worry fine want dream inside inside dream inside today start cause want feel things things worry fine want dream inside,57,world/life,2006
2188,29881,the black keys,same old thing,0bv2nYRVSkDJlFFgP1RDKR,31,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock",0.306,0.727,2.0,-8.613,1.0,0.0769,0.0275,0.0278,0.134,0.306,165.904,blues,matter people thievin goin hurt thing thing matter bring thing callous heart tear apart labor life drift away hurt thing thing matter bring thing,24,sadness,2008
2189,29907,rhye,open,3JsA2sWDNR9oQogGAzqqtH,59,"art pop, downtempo, electronica, indie soul, indietronica, shimmer pop",0.551,0.324,0.0,-10.962,1.0,0.0314,0.896,0.0873,0.277,0.231,90.957,pop,fool shake thighs fool sound sigh fool belly fool want play know fade stay close hand want play know fade stay close hand catch pool hold eye catch like fool line natural spring gentle want play know fade stay close hand wanna play know fade stay close hand stay open stay open stay open stay open baby want play know fade stay close hand want play know fade stay close hand stay open stay open stay open stay open,79,sadness,2013
2190,29912,the strokes,you talk way too much,6lnnaGN20kl0jEYJSxCgU9,50,"alternative rock, garage rock, modern rock, permanent wave, rock",0.304,0.971,4.0,-3.226,1.0,0.0351,0.0594,0.955,0.0799,0.695,127.856,rock,time say fault fault good decisions stop stop time need little time time need little time time need little time time need little time talk talk news say forget hear cause stop stop time need little time time need little time time need little time time need little time talk talk know suppose teach end end,56,night/time,2003
2191,29939,creed,torn,3DzACnzaSuuMseZqqTFfNy,55,"alternative metal, nu metal, post-grunge, rock",0.417,0.739,0.0,-7.02,1.0,0.029,0.00037,0.00919,0.0692,0.126,146.289,pop,peace tell unholy lie tell despise control peace dead soul blame reason intentions poor tear filthy bear misery steal give control claim save peace dead soul blame reason intentions poor peace head head lie lie lie lie head peace dead soul blame reason intentions poor peace dead soul blame reason intentions poor,52,violence,1997
2192,29953,shinedown,save me,23SlyxzUtQtExgEButcOtR,54,"alternative metal, nu metal, post-grunge",0.524,0.816,11.0,-3.49,0.0,0.0308,0.00044,0.0,0.0777,0.252,116.026,rock,candle spoon live hallway doors room windowsill touch concrete doorway sound save away pills save blasphemy wasteland go wrong couldn handle forgiveness go hardly remember look eye life dishonest compromise save away pills save blasphemy wasteland jump water jump jump altar hardest question answer save away pills save blasphemy wasteland save save somebody save somebody save erase,57,world/life,2005
2193,29966,neil young,only love can break your heart,4nRhbx8L4ifnMKaE5jSQGR,55,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter",0.732,0.239,2.0,-12.198,1.0,0.037,0.676,1.57e-06,0.0972,0.379,110.579,rock,young feel think game play try best time break heart sure right start break heart world fall apart friend see hide head inside dream come lose break heart sure right start break heart world fall apart friend see hide head inside dream break heart break heart,46,sadness,1970
2194,30007,prefab sprout,when love breaks down,7bRcgBFPDgWhVuopP5x6MW,47,"melancholia, new romantic, new wave pop, sophisti-pop",0.454,0.573,1.0,-8.094,1.0,0.0512,0.335,1.59e-06,0.0235,0.339,133.985,pop,work apart absence make heart lose weight yeah till break break see weather sweet september rain rain like drown drown break things stop truth hurt break lie tell serve fool break things stop truth hurt break break box clever crowd fall free confetti paint paint break things stop truth hurt break lie tell serve fool break things stop truth hurt break lie tell serve fool break things stop truth hurt break join wreck leave hearts easy break break,78,sadness,1985
2195,30021,violent femmes,kiss off,5fj76kVAnqRKKhAw5d06jj,55,"acoustic punk, alternative rock, punk",0.661,0.662,4.0,-8.88,0.0,0.0931,0.255,0.0,0.131,0.825,87.119,pop,need person talk care situation get rough start panic habit sick darling kiss stare hurt mind hurt time yeah yeah yeah time yeah yeah time time time time time time know permanent record yeah distress happen mention impress cause leave family heartache headaches lonely sorrow nnnnno tomorrow forget lose kiss stare hurt mind hurt time yeah yeah yeah time yeah yeah yeah time time time time time time time time time ttime time time time time time time time time time time time time time time time,87,night/time,1983
2196,30032,blake shelton,home,3oTC5qoKq6nvz4Jj0DgCzF,46,"classic oklahoma country, contemporary country, country, country road",0.38,0.443,7.0,-6.972,1.0,0.0268,0.479,3.03e-06,0.11,0.281,63.122,country,summer come go away paris rome want home surround million people feel want home miss know keep letter write line fine baby send know word cold flat deserve airplane place know want home home home want come home feel like live life like step outside goin right know come dream believe winter come go away paris rome want home home surround million people feel want home miss know home baby comin home home alright home tonight come home,78,music,2007
2197,30076,martina mcbride,my baby loves me,01RVupyBFNuALcAFZjL4FY,43,"contemporary country, country, country dawn, country road",0.719,0.757,11.0,-5.32,1.0,0.0332,0.553,0.0,0.113,0.817,124.716,country,need copy vogue magazine need dress like beauty queen high heel sneakers damn baby love baby love tell good give unconditional love tender love love silly love think pretty think smart like nerve love heart say biggest baby love dark cloud eye sit let roll come like like baby love think pretty think smart like nerve love heart say biggest baby love,62,romantic,1993
2198,30098,switchfoot,this is your life,2stnUIKHtPrG5Hde3wqQc2,44,"ccm, christian alternative rock, christian music",0.592,0.754,9.0,-7.553,1.0,0.0299,0.0198,0.00673,0.118,0.639,130.006,pop,yesterday wrinkle forehead yesterday promise break close eye close eye life today today close eye close eye life want life want life dream world younger lose yesterday corner yesterday dead life want life want life dream world younger lose close eye close eye close eye close eye close eye life want life want yeah life want want yeah life want life dream world younger lose,65,world/life,2003
2199,30100,led zeppelin,carouselambra,0YZKbKo9i91i7LD0m1KASq,37,"album rock, classic rock, hard rock, rock",0.345,0.88,2.0,-8.62,1.0,0.0349,0.00662,0.306,0.0498,0.609,110.979,rock,sisters wayside bide time quiet peace await place ring calm stand turn second release await know come time brightness intruder dare jeopardize course upset hand raise halls plenty overrun unchallenged mighty feast unending dance shadow wall daunt formless preserve keep doubt faceless legions stand readiness weep turn coin bring order fray soon sooner think deed question keen storied prevail land seek unsuspecting weak powerless fabled smug lift hand threaten deep care cheek sadden stand adrift futile speech fall fate status plan heaven reach say yeah word help dull armour cold hard journey dark hear word couldn stay couldn stand touch timely come rouse keeper sleep release grip throw hold know rest peace fruit guard seed stay hold know rest beat fruit guard seed fruit guard seed,126,violence,1979
2200,30146,three days grace,bitter taste,1cYtqvYDbuzjgSJsAkTRaH,49,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock",0.491,0.91,5.0,-2.812,0.0,0.0464,0.000764,1.43e-06,0.326,0.345,78.06,pop,thing selfish sorry learn world disassemble better head face leave betray disgrace erase long long erase long long want waste long long erase escape bitter taste clear head think disappoint good world disassemble better head face leave betray disgrace erase long long erase long long want waste long long erase escape bitter taste face leave disgrace betray erase long long erase long long long want waste long long erase escape bitter taste escape bitter taste,75,night/time,2009
2201,30165,misfits,all hell breaks loose,70zW5y72bhKljxVPfHKp4z,25,"horror punk, new jersey hardcore, new jersey punk, punk",0.288,0.887,9.0,-14.351,1.0,0.0433,0.321,0.00128,0.119,0.457,174.577,rock,wall start close twin evil shake collarbone snap ribcage break body death dance partner eyeball accelerate blood beat vein ashaking hell break loose yeah evil evil yeah write book cruel send murdergram monster kid come right sign parent blood hell break loose yeah heart abreaking loose yeah world break loose yeah evil evil yeah write book cruel send murdergram monster kid come right sign parent blood break body death dance partner eyeball accelerate blood beat vein ashaking hell break loose yeah heart abreaking loose yeah world break loose evil evil yeah write book cruel say world break loose yeah world break loose yeah world break loose yeah world break hell break loose,112,violence,1982
2202,30188,kenny rogers,through the years,4pP5xVUYEZljcmfyYFQXsx,63,"classic country pop, country, nashville sound, soft rock",0.587,0.393,0.0,-11.455,1.0,0.028,0.225,0.0,0.107,0.271,131.266,country,remember weren care swear imagine miss imagine years turn life sweetest days years afraid love life stay right years remember trust listen swear teach know imagine need years need years good know years better kiss tear away long okay stay years years go wrong strong know belong right years doubt work things learn love years years turn life sweetest days years better kiss tear away long okay stay years,69,world/life,1981
2203,30234,my chemical romance,our lady of sorrows,46mPWQpvSFkXrr5nWoWW74,55,"emo, modern rock, pop punk, pov: indie, rock",0.271,0.931,1.0,-6.81,0.0,0.0785,0.00099,0.0,0.182,0.382,142.407,pop,perfect night like starcrossed lovers fight settle affair shed yellow hand solve mystery laceration gravity riddle revenge understand stand fuck tall fuck hand afraid cross patron saint switchblade fight say celebrities spark fade threes understand trade apparition stand fuck tall fuck hand trust say word head wrong think immortality mean die stand fuck hand fuck stand fuck tall fuck hand afraid hand throat,63,violence,2002
2204,30237,the cure,push,3oP4cJTo55Wc07vqoix8Z9,41,"new wave, permanent wave, rock, uk post-punk",0.497,0.892,2.0,-6.519,1.0,0.0485,0.00225,0.601,0.168,0.536,147.187,rock,push away stay get inside stare seep mouth mouth know secret smile hide fear away smear wall like strawberries cream exactly clean room exactly clean stay away long time time,30,sadness,1985
2205,30262,a perfect circle,judith,5KDNFlHAdDJ84fhK27c35X,64,"alternative metal, alternative rock, nu metal, rock, supergroup",0.366,0.894,11.0,-4.682,0.0,0.0568,3.45e-05,0.17,0.267,0.304,82.305,rock,inspiration ways choose ways savior abandonned fuck lord take leave pray stray taste fruit think question lyric commercial,18,world/life,2000
2206,30282,kenny rogers,we've got tonight,5vXsj8L4DK1gGQ43BBG028,63,"classic country pop, country, nashville sound, soft rock",0.543,0.227,8.0,-11.247,1.0,0.0298,0.767,4.29e-05,0.103,0.292,123.548,country,know late know weary know plan include lonely long shelter worry care girl look star away tonight need tomorrow tonight babe stay deep soul feel lonely hop fade away long like know search today girl babe tonight need tomorrow tonight babe stay know late know weary know plan include lonely lonely tonight need tomorrow turn light come hand tonight babe stay tonight babe stay,64,night/time,1983
2207,30289,the cadillacs,gloria,0cGJsfHadu2UBPDuQgVzRE,20,"doo-wop, rhythm and blues, rock-and-roll",0.331,0.329,5.0,-8.879,1.0,0.031,0.973,0.0,0.0874,0.165,87.278,blues,glooooriaaa glooooriaaa maybe love know maybe love know glooooriaaaa meeeeeeee glooooooriaaaa,11,romantic,1959
2208,30295,jimmy buffett,growing older but not up,31uwo4HPkC0hy3PsDkef1s,36,trop rock,0.753,0.39,4.0,-14.554,1.0,0.0364,0.635,0.0,0.0677,0.795,113.963,rock,round think worst study shortstop position crack go like decent physician pretend mind flexible brittle bone bend grow older metabolic rate pleasantly stick wind time blow head live live dead manatee headin south water grow colder try steer clear humdrum near cut prop scar deep shoulder go go right body flexible barnacle brain bend grow older metabolic rate pleasantly stick wind time blow head livin live dead instrumental wrong song events happen witness time take toll head poll die physical fitness hell right days grow complicate nightlife win grow older metabolic rate pleasantly stick wind change blow head live live dead wind time blow head live live dead,108,violence,1981
2209,30336,fall out boy,thriller,07kBp5VuebubsozpQd3nyK,49,"emo, modern rock, pop, rock",0.374,0.9,2.0,-3.39,1.0,0.106,0.00746,1.49e-06,0.315,0.314,178.892,pop,yeah critics say happen dedicate album anybody people say couldn fan hold everybody come welcome summer take threes board fall cover story store poster boys scene make acceptance speech safest place mistake refresh journal update long live crash hearts couch poets come life fortyfive long live crash hearts couch poets come life fortyfive problems away wave hand cause kind thing plus afterlife crowd lose hearts beat diehards long live crash hearts couch poets come life fortyfive long live crash hearts couch poets come life fortyfive long live crash hearts long live crash hearts long live crash hearts long live crash hearts long live crash hearts couch poets come life fortyfive hehe young,112,world/life,2007
2210,30364,neil young,like a hurricane,4CqbJHZ6JtVM3MLh41y7JI,43,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter",0.423,0.834,9.0,-5.498,0.0,0.037,0.0129,0.00113,0.164,0.605,113.876,rock,think crowd hazy dance light moonbeam know eye turn like hurricane calm get blow away safer feel stay want get blow away dreamer dream moment touch lips perfect feel time slip away foggy like hurricane calm get blow away safer feel stay want get blow away dreamer dream moment touch lips perfect feel time slip away foggy like hurricane calm get blow away safer feel stay want get blow away,70,sadness,1977
2211,30379,3 doors down,away from the sun,3THdexHRmED4euIY91Zrxc,56,"alternative metal, nu metal, post-grunge, rock",0.541,0.677,0.0,-6.211,1.0,0.0271,0.0244,0.0,0.0854,0.237,131.922,pop,life sense tell miss life miss color world tell cause away shin darkest place away away tire live dark feel go leave lift world know cause away shin darkest place away away shin light arm care ones like away yeah life sense tell away shin light cause away shin darkest place away away shin light arm care ones like away yeah go,62,sadness,2002
2212,30395,steel panther,death to all but metal,280Y9MmTJacpEVjCeqdyxz,43,"comic, comic metal, glam metal, sleaze rock",0.397,0.962,8.0,-2.585,0.0,0.122,0.000315,0.0,0.273,0.53,75.516,rock,right yeah cccome fuck dolls suck ball look like dorks hang mall eminem suck suck suck lick sack everybody shout heavy metal death metal death metal death metal death papa roach blink fuck pussies sound like doggydoo wear baggy pant spike hair crust underwear leppard mötley crüe lyric sound like seuss death metal death metal death metal kill fuck fuckheads program suck record company death spear kill little slut kill fuck butt fuck mariah death crow kiss cent kanye shoot sperm chest death metal death metal death metal,88,violence,2009
2213,30407,bob dylan,with god on our side,5hBOEqqkcQaUgkRhh6EyX4,37,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter",0.47,0.222,0.0,-12.352,1.0,0.041,0.725,0.0,0.22,0.291,116.487,pop,nothin mean country come call midwest teach bring laws abide land live history book tell tell cavalries charge indians fell cavalries charge indians die country young spanishamerican civil soon lay away name heroes memorize gun hand world boys come go reason fightin learn accept accept pride count dead second world come forgive germans friends murder million ovens fry germans learn hate russians life come fight hate fear hide accept bravely weapons chemical dust force push button shoot world wide question dark hour think betray kiss think decide iscariot leavin weary hell confusion feelin tongue tell word head fall floor stop,100,violence,1963
2214,30434,brenda russell,a little bit of love,1tP2zymw1lurXGGw0rc7uR,26,smooth jazz,0.669,0.457,7.0,-10.225,1.0,0.101,0.513,0.000102,0.061,0.659,80.877,jazz,little long long think maybe start today start today start today start today know late late late late late today change life know caption ways blame plight perceive give life flaw hear song course start today today today know late late late late late late everybody sing little song everybody sing little song everybody sing little long long think better start today start today start today yeah start today know late late say late late late late late little go long long late late late little late late late late,90,night/time,1979
2215,30449,priestess,lay down,4ltXPf327ewFdmTPp5Skow,49,"canadian metal, canadian rock, retro metal",0.52,0.886,8.0,-2.387,1.0,0.0454,0.00128,0.0,0.0846,0.636,121.945,rock,sleep little darling go like coffin song leave coffin real leave church leave lonely know sleep lonely know turn pain long go absence breath know know love dead leave coffin leave dirt leave lonely know sleep lonely know turn leave lonely know sleep lonely know know turn,47,sadness,2006
2216,30486,senses fail,bite to break skin,6ErhIMzMLJ7QFoJmOUamyN,51,"emo, metalcore, neon pop punk, pop punk, post-hardcore, screamo",0.564,0.949,2.0,-5.551,0.0,0.126,0.000306,2.57e-05,0.175,0.285,112.074,pop,medicine quench violent things swan song like bullet lace anger razor cut soft spot heel breath get slower get harder fight sick wave bitter fashion rip shield tear rain life lead follow bleed poison bayonet scar cease blind light shed beast hate eye shoot constant visions angels render useless good lose heart life lead bite break skin secrets stoic face beat passion phoenix inside follow footsteps,66,violence,2004
2217,30496,rilo kiley,portions for foxes,4yY8JqTOQyi7K4O1QcQtBG,47,"chamber pop, funktronica, indie pop, indie rock, la indie, lilith",0.474,0.807,2.0,-3.635,1.0,0.035,0.000938,0.0121,0.154,0.302,138.913,pop,blood mouth cause bite tongue week talkin trash talkin lead touchin touchin lead mystery leave news baby news news news news know bein offer form relief loneliness lead dream dream lead callin mere news baby news news news news news baby news news news news cause damage control walk corpse like like cause portion fox yeah portion fox pretty young thing real pretty real sleepin inside talkin lead touchin touchin lead mystery leave news blame thing lonely news friends tell leave news news news news baby news news baby news news care like news care like like,97,feelings,2004
2218,30563,999,homicide,1Njd23gXEsghf7ksaNylnL,37,"deep punk rock, mod revival",0.562,0.619,9.0,-10.871,1.0,0.0524,0.00508,0.724,0.0744,0.708,132.838,rock,believe homicide rest cast sigh better believe truth leave resign homicide homicide homicide homicide care lie alert better believe truth leave resign homicide homicide homicide homicide homicide homicide homicide homicide tell fault lose homicide address write touch leave black solo homicide homicide homicide believe homicide rest cast sigh better believe truth leave resign homicide homicide homicide homicide homicide homicide homicide homicide homicide homicide homicide homicide homi homi homi homi homi homi homi homi homi homi homi homi homi homi homi homi homicide,82,world/life,1978
2219,30564,kasabian,shoot the runner,4baAwbpkroYCwSIlaqzNXy,50,"britpop, garage rock, leicester indie, modern rock, rock",0.526,0.776,7.0,-4.169,1.0,0.0852,0.000431,0.0157,0.334,0.524,131.194,rock,shoot runner shoot shoot runner queen shoot runner shoot shoot runner queen dream dream know lose scene dream shoot runner shoot shoot runner queen bitch bang bang away chang chang know floor absinthe make whore shoot runner shoot shoot runner queen shoot runner shoot shoot runner queen bitch kings kings come sword know things come pass live days like queen say shoot shoot runner cause yeah queen bitch,68,violence,2006
2220,30569,the plimsouls,a million miles away,4jF4kZArkVKvvYXOlplMtA,39,"jangle pop, power pop, underground power pop",0.396,0.793,4.0,-10.179,0.0,0.0399,0.0208,8.26e-06,0.105,0.687,155.194,pop,friday night eye shut dream past think radio play move reason stay start drift different place realize fall face world leave bring million away million away million away leave bring today take ride go downtown streets face know place wrong look glass try hold hand past leave bring million away million away million away bring today bring today bring today start drift different place realize fall face world leave bring million away million away million away leave bring today bring today bring today bring today,85,world/life,1983
2221,30589,the white stripes,blue orchid,4jU7NPkz4HVnM4hweqNhI1,62,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock",0.481,0.645,10.0,-8.535,0.0,0.318,0.0863,6.2e-06,0.332,0.612,151.307,blues,reaction reaction take white orchid take white orchid turn blue better better give need truth show dare dare dare give guess please taste sour think tease reaction reaction take white orchid take white orchid turn blue reaction reaction take white orchid take white orchid turn blue,46,violence,2005
2222,30610,jamiroquai,travelling without moving,4U0gBPfjAzs7V0IR6UhOM6,45,dance pop,0.67,0.96,1.0,-9.371,0.0,0.0596,0.0179,0.64,0.122,0.605,126.312,jazz,right know doin travelin movin yeah know doin travelin movin stop know doin travelin movin yeah know doin travelin speed freak faster speedin bullet slow lose lock lock heavy brake yeah yeah know hang drive fast yeah drive know doin travelin movin yeah know doin travelin movin yeah know doin travelin movin yeah know doin travelin movin yeah know doin travelin movin yeah know doin travelin movin movin movin,69,obscene,1996
2223,30666,eels,fresh feeling,7iNjxpUUFTG3TvssgrgKwZ,44,"alternative rock, chamber pop, melancholia",0.757,0.725,1.0,-7.798,0.0,0.162,0.0476,0.365,0.145,0.534,94.0,rock,clue like tell good true bird sing song paint peel fresh fresh feel word strong heart reel fresh fresh feel forget past tomorrow orange light fear bird sing song paint peel fresh fresh feel word strong heart reel fresh fresh feel people good babe hood pure free safe gonna need bird sing song paint peel fresh fresh feel word strong heart reel fresh fresh feel fresh feel fresh feel,69,music,2001
2224,30669,brand new,the quiet things that no one ever knows,3IlY76VbP31zwPY0S2EMjh,57,"emo, pop punk, post-hardcore, screamo",0.202,0.797,6.0,-5.809,1.0,0.0729,0.0163,3.83e-06,0.0986,0.246,80.284,pop,western coast hospital nurse shoreline like wind report lover trysts clear descript keep safe slow quiet things know blood head feet grind today tire today drop give body hotel waste word lower case capitals contemplate friends bore death veil ruin rain talk kid bless parent shoulder blame blood head feet grind today tire today drop give body hotel waste word lower case capitals halleluh blood head feet grind today tire today drop give body hotel waste word lower case capitals,80,violence,2003
2225,30683,the bird and the bee,how deep is your love,4DDD2P6dJurAgk3IYWqK3p,49,la indie,0.3,0.303,8.0,-12.089,1.0,0.0796,0.919,3.35e-06,0.0967,0.119,201.242,pop,know eye morning feel touch pour rain moment wander want feel arm come summer breeze warm softly leave need deep deep need learn cause live world fool break belong believe know door soul light deepest darkest hour savior fall think care know inside need deep deep need learn cause live world fool break belong come summer breeze warm softly leave need deep deep need learn cause live world fool break belong deep deep deep deep,75,sadness,2007
2226,30691,the knack,frustrated,1cJd6VdFagpstxbOxNxPrt,20,"album rock, classic rock, hard rock, mellow gold, new wave, new wave pop, power pop, soft rock",0.587,0.874,4.0,-10.253,1.0,0.0365,0.0117,0.000176,0.0377,0.943,152.188,pop,frustrate get frustrate frustrate tell grab live long shake break neck feel like total wreck wanna serve deserve teaser tonight know turn turn light frustrate get frustrate frustrate gonna hand lead promise land weak breath feel like death wanna hold bend fold pull string knot frustrate get frustrate frustrate gotta wanna kiss crazy head better dead wanna lead wanna fee chicken delight flesh bone give bite frustrate get frustrate frustrate make feel make mean breath come want need want,79,violence,1979
